Id,X,Y,Z,A,B,Group,D,E,F,G,H
4819,-0.3601,0.7657,0.5795,0.34,1,A,1,0,0,0,0.71
4820,-0.3539,0.7849,0.5071,0.26,1,A,1,0,0,0,0.74
4821,-0.3622,0.8737,0.2219,0.05,1,A,1,0,0,0,0.89
4822,-0.3587,0.9607,0.0161,0,1,A,1,0,0,0,0.99
4823,-0.3516,-0.8885,0.158,0.02,1,A,1,0,0,0,0.92
4824,-0.3579,-0.8173,0.3615,0.13,1,A,1,0,0,0,0.82
4825,-0.3511,-0.7733,0.4548,0.21,1,A,1,0,0,0,0.77
4826,-0.3504,-0.7579,0.4642,0.21,1,A,1,0,0,0,0.76
4827,-0.3539,-0.714,0.5133,0.27,1,A,1,0,0,0,0.74
4828,-0.3566,-0.6843,0.528,0.28,1,A,1,0,0,0,0.73
4829,-0.3502,-0.6462,0.6239,0.39,1,A,1,0,0,0,0.68
4830,-0.3576,-0.62,0.6631,0.44,1,A,1,0,0,0,0.66
4831,-0.3486,-0.587,0.716,0.52,1,A,1,0,0,0,0.64
4832,-0.3527,-0.5657,0.7389,0.55,1,A,1,0,0,0,0.63
4833,-0.3542,-0.5204,0.7866,0.63,1,A,1,0,0,0,0.6
4834,-0.3567,-0.5049,0.821,0.67,1,A,1,0,0,0,0.58
4835,-0.3535,-0.4666,0.877,0.77,1,A,1,0,0,0,0.56
4836,-0.3521,-0.4428,0.9205,0.84,1,A,1,0,0,0,0.53
4837,-0.3575,-0.4071,0.8845,0.78,1,A,1,0,0,0,0.55
4838,-0.3485,-0.3805,0.8078,0.66,1,A,1,0,0,0,0.59
4839,-0.358,-0.3452,0.7175,0.52,1,A,1,0,0,0,0.64
4840,-0.3544,-0.3226,0.7012,0.48,1,A,1,0,0,0,0.64
4841,-0.3583,-0.2739,0.6278,0.39,1,A,1,0,0,0,0.68
4842,-0.3532,-0.2617,0.6334,0.4,1,A,1,0,0,0,0.68
4843,-0.357,-0.2194,0.6056,0.37,1,A,1,0,0,0,0.69
4844,-0.3498,-0.199,0.6155,0.38,1,A,1,0,0,0,0.69
4845,-0.3546,-0.1548,0.6464,0.42,1,A,1,0,0,0,0.67
4846,-0.3521,-0.1368,0.6622,0.44,1,A,1,0,0,0,0.66
4847,-0.3578,-0.1005,0.6619,0.44,1,A,1,0,0,0,0.66
4848,-0.3533,-0.0806,0.7034,0.5,1,A,1,0,0,0,0.64
4849,-0.3487,-0.0412,0.8381,0.7,1,A,1,0,0,0,0.58
4850,-0.3514,-0.018,0.8997,0.8,1,A,1,0,0,0,0.54
4851,-0.3544,0.0333,1.0713,1.15,1,A,1,0,0,0,0.46
4852,-0.3553,0.0547,1.1294,1.28,1,A,1,0,0,0,0.43
4853,-0.358,0.088,1.1454,1.3,1,A,1,0,0,0,0.42
4854,-0.3524,0.1238,1.2585,1.58,1,A,1,0,0,0,0.36
4855,-0.3502,0.164,1.2863,1.66,1,A,1,0,0,0,0.35
4856,-0.354,0.1885,1.3302,1.78,1,A,1,0,0,0,0.33
4857,-0.3546,0.2279,1.4297,2.03,1,A,1,0,0,0,0.28
4858,-0.3574,0.2491,1.4633,2.14,1,A,1,0,0,0,0.26
4859,-0.3538,0.2913,1.5048,2.28,1,A,1,0,0,0,0.24
4860,-0.3564,0.3143,1.7081,2.93,1,A,1,0,0,0,0.14
4861,-0.3561,0.3624,1.7457,3.06,1,A,1,0,0,0,0.12
4862,-0.3501,0.3798,1.8189,3.3,1,A,1,0,0,0,0.08
4863,-0.3567,0.4186,1.9002,3.6,1,A,1,0,0,0,0.04
4864,-0.3517,0.4406,1.8822,3.52,1,A,1,0,0,0,0.05
4865,-0.3544,0.4837,1.7595,3.11,1,A,1,0,0,0,0.11
4866,-0.3577,0.4983,1.7324,2.99,1,A,1,0,0,0,0.13
4867,-0.3518,0.5415,1.5057,2.28,1,A,1,0,0,0,0.24
4868,-0.3513,0.5808,1.2088,1.46,1,A,1,0,0,0,0.39
4869,-0.3538,0.6329,1.0405,1.08,1,A,1,0,0,0,0.47
4870,-0.3522,0.6487,1.0231,1.05,1,A,1,0,0,0,0.48
4871,-0.357,0.6846,0.854,0.73,1,A,1,0,0,0,0.57
4872,-0.3515,0.7104,0.749,0.57,1,A,1,0,0,0,0.62
4873,-0.3495,0.7569,0.5988,0.35,1,A,1,0,0,0,0.7
4874,-0.3541,0.7818,0.5505,0.3,1,A,1,0,0,0,0.72
4875,-0.3501,0.8551,0.2739,0.08,1,A,1,0,0,0,0.86
4876,-0.3494,0.9249,0.0797,0.01,1,A,1,0,0,0,0.96
4877,-0.3532,-0.9205,0.0786,0.01,1,A,1,0,0,0,0.96
4878,-0.349,-0.8442,0.2873,0.08,1,A,1,0,0,0,0.85
4879,-0.3436,-0.7916,0.4164,0.17,1,A,1,0,0,0,0.79
4880,-0.3439,-0.7791,0.4526,0.21,1,A,1,0,0,0,0.77
4881,-0.3444,-0.7363,0.4971,0.25,1,A,1,0,0,0,0.75
4882,-0.3491,-0.7099,0.5171,0.27,1,A,1,0,0,0,0.74
4883,-0.3498,-0.6721,0.56,0.31,1,A,1,0,0,0,0.72
4884,-0.3467,-0.6533,0.6315,0.4,1,A,1,0,0,0,0.68
4885,-0.3435,-0.6059,0.7018,0.49,1,A,1,0,0,0,0.64
4886,-0.3505,-0.5915,0.7176,0.52,1,A,1,0,0,0,0.64
4887,-0.3527,-0.5481,0.7595,0.58,1,A,1,0,0,0,0.62
4888,-0.3435,-0.5304,0.7735,0.6,1,A,1,0,0,0,0.61
4889,-0.3446,-0.4932,0.8444,0.71,1,A,1,0,0,0,0.57
4890,-0.3491,-0.4709,0.8843,0.77,1,A,1,0,0,0,0.55
4891,-0.3438,-0.4243,0.9167,0.84,1,A,1,0,0,0,0.54
4892,-0.3442,-0.409,0.8893,0.8,1,A,1,0,0,0,0.55
4893,-0.3462,-0.3635,0.7793,0.61,1,A,1,0,0,0,0.61
4894,-0.3487,-0.3477,0.7366,0.54,1,A,1,0,0,0,0.63
4895,-0.3485,-0.2996,0.6367,0.4,1,A,1,0,0,0,0.68
4896,-0.3498,-0.2876,0.617,0.38,1,A,1,0,0,0,0.69
4897,-0.3473,-0.2476,0.6478,0.42,1,A,1,0,0,0,0.67
4898,-0.3523,-0.2255,0.6266,0.39,1,A,1,0,0,0,0.68
4899,-0.3471,-0.1811,0.629,0.4,1,A,1,0,0,0,0.68
4900,-0.3435,-0.1582,0.6374,0.41,1,A,1,0,0,0,0.68
4901,-0.347,-0.1244,0.6602,0.44,1,A,1,0,0,0,0.67
4902,-0.3446,-0.0982,0.6592,0.44,1,A,1,0,0,0,0.67
4903,-0.3465,-0.0612,0.7756,0.6,1,A,1,0,0,0,0.61
4904,-0.3488,-0.0351,0.8452,0.71,1,A,1,0,0,0,0.57
4905,-0.3453,0.005,0.9717,0.94,1,A,1,0,0,0,0.51
4906,-0.3455,0.0189,1.0571,1.12,1,A,1,0,0,0,0.47
4907,-0.3493,0.0649,1.1587,1.34,1,A,1,0,0,0,0.41
4908,-0.3514,0.0822,1.1451,1.31,1,A,1,0,0,0,0.42
4909,-0.3442,0.1269,1.2863,1.65,1,A,1,0,0,0,0.35
4910,-0.3436,0.1415,1.2666,1.59,1,A,1,0,0,0,0.36
4911,-0.3507,0.1808,1.3287,1.77,1,A,1,0,0,0,0.33
4912,-0.3449,0.2009,1.4187,2.02,1,A,1,0,0,0,0.28
4913,-0.3459,0.2444,1.4716,2.18,1,A,1,0,0,0,0.26
4914,-0.3468,0.2675,1.4896,2.21,1,A,1,0,0,0,0.25
4915,-0.3508,0.3139,1.685,2.84,1,A,1,0,0,0,0.15
4916,-0.3493,0.3359,1.7464,3.05,1,A,1,0,0,0,0.12
4917,-0.3452,0.3742,1.7918,3.19,1,A,1,0,0,0,0.1
4918,-0.3456,0.3964,1.87,3.51,1,A,1,0,0,0,0.06
4919,-0.347,0.4321,1.8789,3.53,1,A,1,0,0,0,0.05
4920,-0.3458,0.4497,1.8258,3.34,1,A,1,0,0,0,0.08
4921,-0.353,0.4945,1.7366,3.03,1,A,1,0,0,0,0.12
4922,-0.3483,0.5129,1.6765,2.83,1,A,1,0,0,0,0.15
4923,-0.3511,0.5687,1.2948,1.68,1,A,1,0,0,0,0.35
4924,-0.3523,0.603,1.1339,1.28,1,A,1,0,0,0,0.43
4925,-0.3511,0.6414,1.0447,1.09,1,A,1,0,0,0,0.47
4926,-0.3505,0.6637,0.9311,0.87,1,A,1,0,0,0,0.53
4927,-0.3465,0.7022,0.7969,0.64,1,A,1,0,0,0,0.6
4928,-0.3486,0.7305,0.6609,0.43,1,A,1,0,0,0,0.67
4929,-0.3485,0.7764,0.5553,0.31,1,A,1,0,0,0,0.72
4930,-0.3468,0.8012,0.4741,0.22,1,A,1,0,0,0,0.76
4931,-0.353,0.8508,0.3112,0.1,1,A,1,0,0,0,0.84
4932,-0.3495,0.9235,0.1039,0.01,1,A,1,0,0,0,0.95
4933,-0.3413,-0.7884,0.4317,0.19,1,A,1,0,0,0,0.78
4934,-0.3398,-0.7631,0.4589,0.21,1,A,1,0,0,0,0.77
4935,-0.3419,-0.7238,0.5108,0.26,1,A,1,0,0,0,0.74
4936,-0.3455,-0.6962,0.5279,0.28,1,A,1,0,0,0,0.73
4937,-0.3426,-0.658,0.616,0.38,1,A,1,0,0,0,0.69
4938,-0.3453,-0.6362,0.652,0.43,1,A,1,0,0,0,0.67
4939,-0.3406,-0.5901,0.7219,0.52,1,A,1,0,0,0,0.63
4940,-0.3468,-0.5727,0.7406,0.54,1,A,1,0,0,0,0.62
4941,-0.3401,-0.535,0.7726,0.6,1,A,1,0,0,0,0.61
4942,-0.3431,-0.5124,0.8068,0.65,1,A,1,0,0,0,0.59
4943,-0.341,-0.4703,0.8902,0.79,1,A,1,0,0,0,0.55
4944,-0.3386,-0.4542,0.9119,0.84,1,A,1,0,0,0,0.54
4945,-0.3444,-0.416,0.9,0.81,1,A,1,0,0,0,0.54
4946,-0.3475,-0.3888,0.8531,0.72,1,A,1,0,0,0,0.57
4947,-0.3433,-0.3407,0.7324,0.53,1,A,1,0,0,0,0.63
4948,-0.3483,-0.3261,0.6997,0.49,1,A,1,0,0,0,0.65
4949,-0.3437,-0.2822,0.6301,0.4,1,A,1,0,0,0,0.68
4950,-0.3407,-0.2644,0.6409,0.41,1,A,1,0,0,0,0.68
4951,-0.3442,-0.2187,0.6331,0.4,1,A,1,0,0,0,0.68
4952,-0.3432,-0.2033,0.6272,0.4,1,A,1,0,0,0,0.68
4953,-0.3391,-0.1632,0.6392,0.41,1,A,1,0,0,0,0.68
4954,-0.3385,-0.1412,0.6625,0.44,1,A,1,0,0,0,0.66
4955,-0.3413,-0.1071,0.6645,0.45,1,A,1,0,0,0,0.66
4956,-0.3453,-0.0812,0.6938,0.49,1,A,1,0,0,0,0.65
4957,-0.3453,-0.0303,0.8603,0.75,1,A,1,0,0,0,0.56
4958,-0.34,-0.0138,0.9203,0.85,1,A,1,0,0,0,0.53
4959,-0.3391,0.0238,1.0913,1.18,1,A,1,0,0,0,0.45
4960,-0.3474,0.0526,1.1516,1.32,1,A,1,0,0,0,0.42
4961,-0.3451,0.0894,1.1486,1.33,1,A,1,0,0,0,0.42
4962,-0.3421,0.1123,1.257,1.57,1,A,1,0,0,0,0.37
4963,-0.3448,0.1619,1.318,1.73,1,A,1,0,0,0,0.33
4964,-0.3416,0.1832,1.3549,1.83,1,A,1,0,0,0,0.32
4965,-0.3397,0.2279,1.4592,2.13,1,A,1,0,0,0,0.26
4966,-0.3463,0.2477,1.4778,2.2,1,A,1,0,0,0,0.25
4967,-0.3393,0.2885,1.5578,2.42,1,A,1,0,0,0,0.21
4968,-0.342,0.3073,1.6602,2.74,1,A,1,0,0,0,0.16
4969,-0.3437,0.352,1.7428,3.05,1,A,1,0,0,0,0.12
4970,-0.3478,0.3635,1.7809,3.16,1,A,1,0,0,0,0.1
4971,-0.3461,0.413,1.8551,3.44,1,A,1,0,0,0,0.06
4972,-0.3458,0.4365,1.8542,3.44,1,A,1,0,0,0,0.06
4973,-0.3401,0.4699,1.8052,3.25,1,A,1,0,0,0,0.09
4974,-0.3464,0.4932,1.7669,3.11,1,A,1,0,0,0,0.11
4975,-0.3394,0.5611,1.3807,1.91,1,A,1,0,0,0,0.3
4976,-0.3429,0.5962,1.1929,1.42,1,A,1,0,0,0,0.4
4977,-0.3385,0.6395,1.049,1.09,1,A,1,0,0,0,0.47
4978,-0.3478,0.6659,0.9067,0.82,1,A,1,0,0,0,0.54
4979,-0.3405,0.7238,0.7293,0.54,1,A,1,0,0,0,0.63
4980,-0.3463,0.7359,0.645,0.41,1,A,1,0,0,0,0.67
4981,-0.3463,0.7909,0.4945,0.24,1,A,1,0,0,0,0.75
4982,-0.3478,0.8255,0.4014,0.16,1,A,1,0,0,0,0.8
4983,-0.3405,-0.9411,0.0393,0,1,A,1,0,0,0,0.98
4984,-0.3362,-0.8614,0.2105,0.04,1,A,1,0,0,0,0.89
4985,-0.3427,-0.8033,0.3892,0.15,1,A,1,0,0,0,0.8
4986,-0.3335,-0.7812,0.4288,0.18,1,A,1,0,0,0,0.78
4987,-0.3387,-0.7426,0.486,0.24,1,A,1,0,0,0,0.75
4988,-0.3341,-0.7233,0.5009,0.26,1,A,1,0,0,0,0.75
4989,-0.3415,-0.6881,0.552,0.31,1,A,1,0,0,0,0.72
4990,-0.337,-0.6651,0.5893,0.34,1,A,1,0,0,0,0.7
4991,-0.3404,-0.6251,0.6834,0.47,1,A,1,0,0,0,0.65
4992,-0.3389,-0.6017,0.7112,0.51,1,A,1,0,0,0,0.64
4993,-0.3406,-0.5599,0.7498,0.56,1,A,1,0,0,0,0.62
4994,-0.337,-0.5409,0.7775,0.61,1,A,1,0,0,0,0.61
4995,-0.337,-0.4963,0.8602,0.74,1,A,1,0,0,0,0.56
4996,-0.3371,-0.4782,0.8852,0.78,1,A,1,0,0,0,0.55
4997,-0.3415,-0.442,0.9328,0.87,1,A,1,0,0,0,0.53
4998,-0.34,-0.4192,0.9195,0.84,1,A,1,0,0,0,0.53
4999,-0.3424,-0.3806,0.7825,0.62,1,A,1,0,0,0,0.6
5000,-0.3415,-0.3563,0.7484,0.56,1,A,1,0,0,0,0.62
5001,-0.3365,-0.3229,0.6911,0.47,1,A,1,0,0,0,0.65
5002,-0.3357,-0.2971,0.6339,0.41,1,A,1,0,0,0,0.68
5003,-0.3341,-0.2545,0.6509,0.42,1,A,1,0,0,0,0.67
5004,-0.3362,-0.2288,0.6502,0.43,1,A,1,0,0,0,0.67
5005,-0.3343,-0.1944,0.6275,0.4,1,A,1,0,0,0,0.68
5006,-0.3385,-0.1708,0.6137,0.38,1,A,1,0,0,0,0.69
5007,-0.3359,-0.1372,0.6429,0.42,1,A,1,0,0,0,0.67
5008,-0.3398,-0.117,0.657,0.43,1,A,1,0,0,0,0.67
5009,-0.335,-0.0675,0.781,0.62,1,A,1,0,0,0,0.6
5010,-0.3426,-0.0388,0.8369,0.71,1,A,1,0,0,0,0.58
5011,-0.338,0.0083,1.0043,1.01,1,A,1,0,0,0,0.49
5012,-0.3354,0.03,1.087,1.19,1,A,1,0,0,0,0.45
5013,-0.336,0.0712,1.1771,1.39,1,A,1,0,0,0,0.41
5014,-0.3345,0.0915,1.1903,1.42,1,A,1,0,0,0,0.4
5015,-0.3384,0.1334,1.3121,1.71,1,A,1,0,0,0,0.34
5016,-0.3361,0.1566,1.3281,1.76,1,A,1,0,0,0,0.33
5017,-0.3361,0.2085,1.4734,2.18,1,A,1,0,0,0,0.26
5018,-0.3368,0.2355,1.4523,2.1,1,A,1,0,0,0,0.27
5019,-0.3349,0.2796,1.569,2.46,1,A,1,0,0,0,0.21
5020,-0.3364,0.3103,1.6554,2.75,1,A,1,0,0,0,0.16
5021,-0.3333,0.3572,1.7504,3.05,1,A,1,0,0,0,0.12
5022,-0.3368,0.3708,1.797,3.22,1,A,1,0,0,0,0.09
5023,-0.3422,0.413,1.8499,3.4,1,A,1,0,0,0,0.07
5024,-0.3388,0.4323,1.8416,3.38,1,A,1,0,0,0,0.07
5025,-0.336,0.4703,1.8369,3.37,1,A,1,0,0,0,0.07
5026,-0.3357,0.4964,1.7757,3.16,1,A,1,0,0,0,0.1
5027,-0.3363,0.5379,1.5131,2.29,1,A,1,0,0,0,0.24
5028,-0.3409,0.5576,1.3995,1.96,1,A,1,0,0,0,0.29
5029,-0.3391,0.616,1.1001,1.21,1,A,1,0,0,0,0.44
5030,-0.3399,0.6372,1.0585,1.11,1,A,1,0,0,0,0.46
5031,-0.3385,0.692,0.8507,0.72,1,A,1,0,0,0,0.57
5032,-0.3376,0.7131,0.7546,0.56,1,A,1,0,0,0,0.62
5033,-0.3383,0.7502,0.6184,0.38,1,A,1,0,0,0,0.69
5034,-0.3356,0.7838,0.5482,0.3,1,A,1,0,0,0,0.72
5035,-0.3366,0.8343,0.3725,0.14,1,A,1,0,0,0,0.81
5036,-0.3342,0.9013,0.1382,0.02,1,A,1,0,0,0,0.93
5037,-0.338,-0.7753,0.4296,0.19,1,A,1,0,0,0,0.78
5038,-0.3376,-0.7619,0.4545,0.2,1,A,1,0,0,0,0.77
5039,-0.3307,-0.7205,0.5156,0.27,1,A,1,0,0,0,0.74
5040,-0.3324,-0.6991,0.5292,0.28,1,A,1,0,0,0,0.73
5041,-0.336,-0.6557,0.601,0.36,1,A,1,0,0,0,0.7
5042,-0.3363,-0.6433,0.6737,0.46,1,A,1,0,0,0,0.66
5043,-0.3376,-0.6029,0.7351,0.54,1,A,1,0,0,0,0.63
5044,-0.3344,-0.574,0.7328,0.54,1,A,1,0,0,0,0.63
5045,-0.3339,-0.5385,0.8033,0.65,1,A,1,0,0,0,0.59
5046,-0.3321,-0.5162,0.8298,0.69,1,A,1,0,0,0,0.58
5047,-0.3325,-0.4779,0.9001,0.81,1,A,1,0,0,0,0.54
5048,-0.338,-0.4588,0.9226,0.84,1,A,1,0,0,0,0.53
5049,-0.3351,-0.4191,0.9248,0.85,1,A,1,0,0,0,0.53
5050,-0.3299,-0.3856,0.8253,0.68,1,A,1,0,0,0,0.58
5051,-0.3295,-0.3501,0.7365,0.54,1,A,1,0,0,0,0.63
5052,-0.334,-0.3308,0.7057,0.5,1,A,1,0,0,0,0.64
5053,-0.3301,-0.2862,0.6347,0.41,1,A,1,0,0,0,0.68
5054,-0.3322,-0.2719,0.6313,0.4,1,A,1,0,0,0,0.68
5055,-0.3331,-0.2316,0.6469,0.41,1,A,1,0,0,0,0.67
5056,-0.3347,-0.2044,0.6481,0.41,1,A,1,0,0,0,0.67
5057,-0.3317,-0.167,0.6259,0.4,1,A,1,0,0,0,0.68
5058,-0.3376,-0.1434,0.6444,0.42,1,A,1,0,0,0,0.67
5059,-0.3303,-0.1064,0.6586,0.44,1,A,1,0,0,0,0.67
5060,-0.3322,-0.0915,0.6989,0.48,1,A,1,0,0,0,0.65
5061,-0.3325,-0.0458,0.8529,0.73,1,A,1,0,0,0,0.57
5062,-0.3366,-0.022,0.9301,0.86,1,A,1,0,0,0,0.53
5063,-0.3322,0.0323,1.1081,1.23,1,A,1,0,0,0,0.44
5064,-0.3326,0.0595,1.2119,1.48,1,A,1,0,0,0,0.39
5065,-0.3288,0.1014,1.202,1.45,1,A,1,0,0,0,0.39
5066,-0.3382,0.1153,1.2891,1.66,1,A,1,0,0,0,0.35
5067,-0.3344,0.1596,1.3723,1.88,1,A,1,0,0,0,0.31
5068,-0.3338,0.1767,1.3561,1.85,1,A,1,0,0,0,0.32
5069,-0.3349,0.2245,1.4918,2.24,1,A,1,0,0,0,0.25
5070,-0.3333,0.2386,1.5097,2.29,1,A,1,0,0,0,0.24
5071,-0.3342,0.2874,1.5868,2.52,1,A,1,0,0,0,0.2
5072,-0.336,0.3075,1.6753,2.8,1,A,1,0,0,0,0.15
5073,-0.3383,0.3508,1.7517,3.09,1,A,1,0,0,0,0.12
5074,-0.3286,0.3754,1.809,3.26,1,A,1,0,0,0,0.09
5075,-0.3297,0.4163,1.8576,3.46,1,A,1,0,0,0,0.06
5076,-0.334,0.4299,1.8269,3.35,1,A,1,0,0,0,0.08
5077,-0.3293,0.469,1.8678,3.47,1,A,1,0,0,0,0.06
5078,-0.3293,0.4903,1.7912,3.23,1,A,1,0,0,0,0.1
5079,-0.3333,0.5516,1.4489,2.1,1,A,1,0,0,0,0.27
5080,-0.3332,0.5775,1.2838,1.64,1,A,1,0,0,0,0.35
5081,-0.3288,0.6389,1.0702,1.15,1,A,1,0,0,0,0.46
5082,-0.3317,0.6735,0.9248,0.85,1,A,1,0,0,0,0.53
5083,-0.332,0.7174,0.7075,0.5,1,A,1,0,0,0,0.64
5084,-0.3286,0.7413,0.6617,0.44,1,A,1,0,0,0,0.66
5085,-0.3368,0.7802,0.5335,0.29,1,A,1,0,0,0,0.73
5086,-0.3307,0.8142,0.4321,0.19,1,A,1,0,0,0,0.78
5087,-0.3311,0.8811,0.2052,0.04,1,A,1,0,0,0,0.89
5088,-0.324,-0.8845,0.1664,0.03,1,A,1,0,0,0,0.91
5089,-0.3292,-0.7977,0.4121,0.17,1,A,1,0,0,0,0.79
5090,-0.3287,-0.7771,0.4325,0.18,1,A,1,0,0,0,0.78
5091,-0.3319,-0.7349,0.4905,0.24,1,A,1,0,0,0,0.75
5092,-0.3312,-0.7104,0.5263,0.28,1,A,1,0,0,0,0.73
5093,-0.3235,-0.6752,0.5821,0.34,1,A,1,0,0,0,0.7
5094,-0.3276,-0.6575,0.6332,0.4,1,A,1,0,0,0,0.68
5095,-0.3313,-0.6101,0.7252,0.52,1,A,1,0,0,0,0.63
5096,-0.3273,-0.593,0.7327,0.54,1,A,1,0,0,0,0.63
5097,-0.3308,-0.5443,0.8011,0.64,1,A,1,0,0,0,0.59
5098,-0.3331,-0.528,0.8296,0.69,1,A,1,0,0,0,0.58
5099,-0.3326,-0.4814,0.9091,0.82,1,A,1,0,0,0,0.54
5100,-0.3308,-0.4641,0.9149,0.83,1,A,1,0,0,0,0.54
5101,-0.3244,-0.4272,0.9271,0.87,1,A,1,0,0,0,0.53
5102,-0.3293,-0.4067,0.8817,0.78,1,A,1,0,0,0,0.55
5103,-0.3263,-0.3606,0.7343,0.55,1,A,1,0,0,0,0.63
5104,-0.3333,-0.3401,0.7187,0.52,1,A,1,0,0,0,0.64
5105,-0.3287,-0.2978,0.6483,0.42,1,A,1,0,0,0,0.67
5106,-0.3272,-0.2761,0.6372,0.41,1,A,1,0,0,0,0.68
5107,-0.3272,-0.2363,0.6463,0.42,1,A,1,0,0,0,0.67
5108,-0.3275,-0.2106,0.6474,0.41,1,A,1,0,0,0,0.67
5109,-0.3323,-0.1724,0.621,0.38,1,A,1,0,0,0,0.69
5110,-0.3243,-0.1577,0.6354,0.41,1,A,1,0,0,0,0.68
5111,-0.3277,-0.1171,0.6571,0.44,1,A,1,0,0,0,0.67
5112,-0.3332,-0.0892,0.6925,0.48,1,A,1,0,0,0,0.65
5113,-0.3238,-0.0421,0.8648,0.74,1,A,1,0,0,0,0.56
5114,-0.3332,-0.0122,0.9741,0.95,1,A,1,0,0,0,0.51
5115,-0.3297,0.0293,1.1168,1.25,1,A,1,0,0,0,0.44
5116,-0.3267,0.0601,1.2258,1.5,1,A,1,0,0,0,0.38
5117,-0.3294,0.0999,1.2349,1.52,1,A,1,0,0,0,0.38
5118,-0.3262,0.1275,1.3367,1.79,1,A,1,0,0,0,0.32
5119,-0.3312,0.1797,1.3903,1.93,1,A,1,0,0,0,0.3
5120,-0.3333,0.2063,1.5093,2.27,1,A,1,0,0,0,0.24
5121,-0.3278,0.2443,1.5652,2.44,1,A,1,0,0,0,0.21
5122,-0.3277,0.2752,1.6233,2.63,1,A,1,0,0,0,0.18
5123,-0.3276,0.3236,1.785,3.19,1,A,1,0,0,0,0.1
5124,-0.3282,0.3461,1.7758,3.15,1,A,1,0,0,0,0.1
5125,-0.3307,0.3837,1.8574,3.46,1,A,1,0,0,0,0.06
5126,-0.328,0.4003,1.8931,3.6,1,A,1,0,0,0,0.05
5127,-0.3276,0.4444,1.8309,3.35,1,A,1,0,0,0,0.08
5128,-0.3258,0.4629,1.8398,3.38,1,A,1,0,0,0,0.07
5129,-0.3264,0.5034,1.7411,3.05,1,A,1,0,0,0,0.12
5130,-0.3303,0.5371,1.548,2.4,1,A,1,0,0,0,0.22
5131,-0.3321,0.5905,1.2545,1.56,1,A,1,0,0,0,0.37
5132,-0.3272,0.608,1.1648,1.37,1,A,1,0,0,0,0.41
5133,-0.3283,0.6453,1.0356,1.07,1,A,1,0,0,0,0.48
5134,-0.3281,0.6732,0.9126,0.84,1,A,1,0,0,0,0.54
5135,-0.3273,0.7245,0.6923,0.48,1,A,1,0,0,0,0.65
5136,-0.3306,0.7459,0.6507,0.42,1,A,1,0,0,0,0.67
5137,-0.3271,0.7998,0.4655,0.22,1,A,1,0,0,0,0.76
5138,-0.3258,0.8259,0.4174,0.17,1,A,1,0,0,0,0.79
5139,-0.332,0.9345,0.0694,0,1,A,1,0,0,0,0.96
5140,-0.3253,-0.8917,0.1392,0.02,1,A,1,0,0,0,0.93
5141,-0.3239,-0.7705,0.4253,0.18,1,A,1,0,0,0,0.78
5142,-0.3227,-0.7587,0.4614,0.21,1,A,1,0,0,0,0.77
5143,-0.3203,-0.7153,0.5361,0.28,1,A,1,0,0,0,0.73
5144,-0.32,-0.6945,0.5477,0.31,1,A,1,0,0,0,0.72
5145,-0.3192,-0.6456,0.6799,0.46,1,A,1,0,0,0,0.66
5146,-0.3207,-0.6229,0.7257,0.52,1,A,1,0,0,0,0.63
5147,-0.3227,-0.578,0.7401,0.55,1,A,1,0,0,0,0.63
5148,-0.3274,-0.5601,0.7865,0.62,1,A,1,0,0,0,0.6
5149,-0.3241,-0.5173,0.8564,0.73,1,A,1,0,0,0,0.57
5150,-0.321,-0.4954,0.8811,0.77,1,A,1,0,0,0,0.55
5151,-0.3204,-0.4569,0.9242,0.86,1,A,1,0,0,0,0.53
5152,-0.3225,-0.4402,0.9515,0.9,1,A,1,0,0,0,0.52
5153,-0.3227,-0.4026,0.8707,0.76,1,A,1,0,0,0,0.56
5154,-0.3202,-0.3777,0.8005,0.63,1,A,1,0,0,0,0.59
5155,-0.3216,-0.3408,0.7175,0.52,1,A,1,0,0,0,0.64
5156,-0.3281,-0.323,0.6943,0.48,1,A,1,0,0,0,0.65
5157,-0.3186,-0.283,0.6461,0.41,1,A,1,0,0,0,0.67
5158,-0.3211,-0.256,0.6435,0.42,1,A,1,0,0,0,0.67
5159,-0.3234,-0.2159,0.6326,0.4,1,A,1,0,0,0,0.68
5160,-0.3244,-0.1951,0.6373,0.41,1,A,1,0,0,0,0.68
5161,-0.3279,-0.1601,0.6343,0.4,1,A,1,0,0,0,0.68
5162,-0.3193,-0.1371,0.642,0.41,1,A,1,0,0,0,0.67
5163,-0.3256,-0.095,0.6916,0.47,1,A,1,0,0,0,0.65
5164,-0.3269,-0.074,0.7262,0.52,1,A,1,0,0,0,0.63
5165,-0.326,-0.028,0.9112,0.83,1,A,1,0,0,0,0.54
5166,-0.327,-0.0099,0.9661,0.94,1,A,1,0,0,0,0.51
5167,-0.3222,0.0276,1.141,1.3,1,A,1,0,0,0,0.42
5168,-0.3245,0.05,1.2225,1.5,1,A,1,0,0,0,0.38
5169,-0.3204,0.0921,1.1878,1.41,1,A,1,0,0,0,0.4
5170,-0.3268,0.115,1.2902,1.66,1,A,1,0,0,0,0.35
5171,-0.3228,0.159,1.4272,2.05,1,A,1,0,0,0,0.28
5172,-0.319,0.1922,1.4395,2.07,1,A,1,0,0,0,0.27
5173,-0.3202,0.2321,1.5088,2.28,1,A,1,0,0,0,0.24
5174,-0.3232,0.2467,1.5623,2.43,1,A,1,0,0,0,0.21
