State,State code,County/state name,% of precincts reporting,Votes for Obama,% votes for Obama,Votes for Romney,% votes for Romney,Total votes
"Massachusetts","MA","Marshfield",100,7041,46.7189,7866,52.193,15071
"Massachusetts","MA","Milford",100,7129,55.6345,5504,42.953,12814
"Massachusetts","MA","Yarmouth",100,7183,51.7806,6526,47.0444,13872
"Massachusetts","MA","Concord",100,7282,66.4416,3509,32.0164,10960
"Massachusetts","MA","Agawam",100,7288,50.7733,6870,47.8612,14354
"Massachusetts","MA","Danvers",100,7344,50.6238,6984,48.1423,14507
"Massachusetts","MA","Reading",100,7447,52.234,6640,46.5736,14257
"Massachusetts","MA","Wakefield",100,7486,51.706,6806,47.0093,14478
"Massachusetts","MA","Tewksbury",100,7540,46.8876,8332,51.8127,16081
"Massachusetts","MA","Dedham",100,7718,56.7041,5719,42.0175,13611
"Massachusetts","MA","Acton",100,7779,65.6567,3851,32.5034,11848
"Massachusetts","MA","Norwood",100,8098,55.481,6292,43.1077,14596
"Massachusetts","MA","Stoughton",100,8119,58.4521,5591,40.252,13890
"Massachusetts","MA","Wellesley",100,8243,56.6568,6144,42.2297,14549
"Massachusetts","MA","Franklin",100,8589,49.3592,8549,49.1294,17401
"Massachusetts","MA","Belmont",100,9108,64.7013,4728,33.5867,14077
"Massachusetts","MA","Westfield",100,9228,52.0327,8178,46.1122,17735
"Massachusetts","MA","Andover",100,9287,49.9355,9053,48.6773,18598
"Massachusetts","MA","Melrose",100,9289,60.2126,5936,38.478,15427
"Massachusetts","MA","Everett",100,9392,71.64,3582,27.3227,13110
"Massachusetts","MA","Milton",100,9499,60.1088,6122,38.7395,15803
"Massachusetts","MA","Marlborough",100,9576,57.3207,6867,41.105,16706
"Massachusetts","MA","Chelmsford",100,9606,49.3653,9534,48.9953,19459
"Massachusetts","MA","Shrewsbury",100,9674,53.5837,8154,45.1645,18054
"Massachusetts","MA","Gloucester",100,9680,62.7471,5511,35.7231,15427
"Massachusetts","MA","Leominster",100,9769,52.5046,8540,45.8992,18606
"Massachusetts","MA","Billerica",100,9774,48.8749,9925,49.63,19998
"Massachusetts","MA","Dartmouth",100,9817,61.2644,5964,37.2192,16024
"Massachusetts","MA","Braintree",100,10015,51.4619,9217,47.3614,19461
"Massachusetts","MA","Needham",100,10207,60.3857,6513,38.5316,16903
"Massachusetts","MA","Woburn",100,10291,53.4792,8707,45.2476,19243
"Massachusetts","MA","Attleboro",100,10369,54.2085,8406,43.946,19128
"Massachusetts","MA","Falmouth",100,11013,56.7563,8130,41.8986,19404
"Massachusetts","MA","Methuen",100,11048,51.4578,10168,47.3591,21470
"Massachusetts","MA","Revere",100,11141,65.9348,5560,32.9052,16897
"Massachusetts","MA","Randolph",100,11430,75.6303,3550,23.4897,15113
"Massachusetts","MA","Natick",100,11600,62.2251,6757,36.2461,18642
"Massachusetts","MA","Watertown",100,11878,71.0577,4516,27.016,16716
"Massachusetts","MA","Beverly",100,12075,58.5171,8304,40.2423,20635
"Massachusetts","MA","Amherst",100,12316,82.7521,1872,12.5781,14883
"Massachusetts","MA","Holyoke",100,12492,76.2265,3639,22.2053,16388
"Massachusetts","MA","Lexington",100,12675,69.4254,5287,28.9588,18257
"Massachusetts","MA","Barnstable",100,12842,50.4855,12290,48.3154,25437
"Massachusetts","MA","Northampton",100,13110,82.3751,2179,13.6915,15915
"Massachusetts","MA","Salem",100,13429,69.097,5635,28.9941,19435
"Massachusetts","MA","Taunton",100,13479,59.5889,8783,38.8285,22620
"Massachusetts","MA","Lawrence",75,13785,85.0558,2299,14.1852,16207
"Massachusetts","MA","Malden",100,14940,71.2514,5714,27.251,20968
"Massachusetts","MA","Peabody",100,15010,55.82,11616,43.1982,26890
"Massachusetts","MA","Plymouth",100,15106,50.8004,14258,47.9486,29736
"Massachusetts","MA","Weymouth",100,15130,54.3619,12341,44.341,27832
"Massachusetts","MA","Haverhill",100,15342,55.7182,11758,42.702,27535
"Massachusetts","MA","Pittsfield",100,15600,78.0468,4044,20.2321,19988
"Massachusetts","MA","Waltham",100,15748,62.8261,8816,35.1711,25066
"Massachusetts","MA","Arlington",100,18580,72.0183,6659,25.8111,25799
"Massachusetts","MA","Medford",100,18613,67.9282,8294,30.269,27401
"Massachusetts","MA","Fall River",100,21724,73.7231,7323,24.8515,29467
"Massachusetts","MA","Brookline",100,21761,77.8987,5717,20.4654,27935
"Massachusetts","MA","Lowell",100,22597,66.8986,10586,31.3399,33778
"Massachusetts","MA","Lynn",100,22965,72.217,8463,26.6132,31800
"Massachusetts","MA","Quincy",100,24714,61.545,14816,36.8961,40156
"Massachusetts","MA","Brockton",100,25140,73.6854,8668,25.4059,34118
"Massachusetts","MA","New Bedford",100,25205,75.873,7541,22.7002,33220
"Massachusetts","MA","Somerville",100,28467,82.2223,4865,14.0518,34622
"Massachusetts","MA","Newton",100,32099,71.3898,12154,27.0311,44963
"Massachusetts","MA","Worcester",100,40568,69.0449,17155,29.197,58756
"Massachusetts","MA","Cambridge",100,41991,86.0701,5340,10.9455,48787
"Massachusetts","MA","Springfield",100,42963,79.6969,10372,19.2402,53908
"Massachusetts","MA","Boston",100,196096,78.9176,48227,19.4086,248482
"Maryland","MD","Garrett",100,2792,23.0496,9102,75.1424,12113
"Maryland","MD","Kent",100,4453,48.7039,4533,49.5789,9143
"Maryland","MD","Somerset",100,4478,48.2959,4706,50.755,9272
"Maryland","MD","Caroline",100,4621,36.8913,7674,61.2646,12526
"Maryland","MD","Dorchester",100,6570,46.1085,7514,52.7335,14249
"Maryland","MD","Queen Anne's",100,7898,34.1122,14879,64.2638,23153
"Maryland","MD","Talbot",100,7983,42.7561,10442,55.9263,18671
"Maryland","MD","Worcester",94.4444,8399,41.407,11615,57.2619,20284
"Maryland","MD","Allegany",100,9001,32.3579,18158,65.2766,27817
"Maryland","MD","Cecil",100,15489,38.6867,23660,59.0953,40037
"Maryland","MD","Wicomico",100,17481,45.6948,20136,52.6349,38256
"Maryland","MD","St. Mary's",100,17982,40.7977,25096,56.938,44076
"Maryland","MD","Calvert",100,18963,44.9701,22413,53.1517,42168
"Maryland","MD","Washington",100,23282,39.6945,34113,58.1607,58653
"Maryland","MD","Carroll",100,24729,31.6054,51466,65.7771,78243
"Maryland","MD","Charles",100,45621,65.0177,23637,33.6868,70167
"Maryland","MD","Harford",100,46390,39.1751,69496,58.6875,118417
"Maryland","MD","Frederick",100,51187,46.9059,55495,50.8536,109127
"Maryland","MD","Howard",100,84017,59.516,54094,38.3192,141167
"Maryland","MD","Anne Arundel",100,115960,48.4805,118165,49.4024,239189
"Maryland","MD","Baltimore City",96.9388,195298,87.5391,24550,11.0041,223098
"Maryland","MD","Baltimore",100,202733,57.1634,144686,40.7963,354655
"Maryland","MD","Prince George's",92.9204,279156,90.1649,28148,9.09156,309606
"Maryland","MD","Montgomery",97.9424,286493,70.8766,110940,27.4459,404214
"Maine","ME","Allagash",0,0,"null",0,"null",0
"Maine","ME","Athens",0,0,"null",0,"null",0
"Maine","ME","Baldwin",0,0,"null",0,"null",0
"Maine","ME","Belfast",0,0,"null",0,"null",0
"Maine","ME","Blue Hill",0,0,"null",0,"null",0
"Maine","ME","Brighton Plt.",0,0,"null",0,"null",0
"Maine","ME","Cambridge",0,0,"null",0,"null",0
"Maine","ME","Canton",0,0,"null",0,"null",0
"Maine","ME","Chelsea",0,0,"null",0,"null",0
"Maine","ME","Chester",0,0,"null",0,"null",0
"Maine","ME","Clifton",0,0,"null",0,"null",0
"Maine","ME","Dallas Plt.",0,0,"null",0,"null",0
"Maine","ME","Damariscotta",0,0,"null",0,"null",0
"Maine","ME","Enfield",0,0,"null",0,"null",0
"Maine","ME","Frenchville",0,0,"null",0,"null",0
"Maine","ME","Friendship",0,0,"null",0,"null",0
"Maine","ME","Garfield Plt.",0,0,"null",0,"null",0
"Maine","ME","Grand Isle",0,0,"null",0,"null",0
"Maine","ME","Greenbush",0,0,"null",0,"null",0
"Maine","ME","Greenwood",0,0,"null",0,"null",0
"Maine","ME","Hancock Cty Townships",0,0,"null",0,"null",0
"Maine","ME","Hartford",0,0,"null",0,"null",0
"Maine","ME","Hartland",0,0,"null",0,"null",0
"Maine","ME","Island Falls",0,0,"null",0,"null",0
"Maine","ME","Kittery",0,0,"null",0,"null",0
"Maine","ME","Mapleton",0,0,"null",0,"null",0
"Maine","ME","Mariaville",0,0,"null",0,"null",0
"Maine","ME","Marshfield",0,0,"null",0,"null",0
"Maine","ME","Medway",0,0,"null",0,"null",0
"Maine","ME","Mercer",0,0,"null",0,"null",0
"Maine","ME","Milford",0,0,"null",0,"null",0
"Maine","ME","Monson",0,0,"null",0,"null",0
"Maine","ME","Morrill",0,0,"null",0,"null",0
"Maine","ME","Nashville Plt.",0,0,"null",0,"null",0
"Maine","ME","New Canada",0,0,"null",0,"null",0
"Maine","ME","Newfield",0,0,"null",0,"null",0
"Maine","ME","New Limerick",0,0,"null",0,"null",0
"Maine","ME","New Portland",0,0,"null",0,"null",0
"Maine","ME","New Vineyard",0,0,"null",0,"null",0
"Maine","ME","Northfield",0,0,"null",0,"null",0
"Maine","ME","North Haven",0,0,"null",0,"null",0
"Maine","ME","Oakland",0,0,"null",0,"null",0
"Maine","ME","Old Town",0,0,"null",0,"null",0
"Maine","ME","Orient",0,0,"null",0,"null",0
"Maine","ME","Orrington",0,0,"null",0,"null",0
"Maine","ME","Otisfield",0,0,"null",0,"null",0
"Maine","ME","Oxbow Plt.",0,0,"null",0,"null",0
"Maine","ME","Palermo",0,0,"null",0,"null",0
"Maine","ME","Palmyra",0,0,"null",0,"null",0
"Maine","ME","Passadumkeag",0,0,"null",0,"null",0
"Maine","ME","Penobscot",0,0,"null",0,"null",0
"Maine","ME","Perham",0,0,"null",0,"null",0
"Maine","ME","Phillips",0,0,"null",0,"null",0
"Maine","ME","Pittsfield",0,0,"null",0,"null",0
"Maine","ME","Plymouth",0,0,"null",0,"null",0
"Maine","ME","Porter",0,0,"null",0,"null",0
"Maine","ME","Presque Isle",0,0,"null",0,"null",0
"Maine","ME","Prospect",0,0,"null",0,"null",0
"Maine","ME","Randolph",0,0,"null",0,"null",0
"Maine","ME","Richmond",0,0,"null",0,"null",0
"Maine","ME","Rome",0,0,"null",0,"null",0
"Maine","ME","Roxbury",0,0,"null",0,"null",0
"Maine","ME","Sabattus",0,0,"null",0,"null",0
"Maine","ME","Saint Agatha",0,0,"null",0,"null",0
"Maine","ME","Sanford",0,0,"null",0,"null",0
"Maine","ME","Scarborough",0,0,"null",0,"null",0
"Maine","ME","Searsmont",0,0,"null",0,"null",0
"Maine","ME","Searsport",0,0,"null",0,"null",0
"Maine","ME","Sebec",0,0,"null",0,"null",0
"Maine","ME","Shirley",0,0,"null",0,"null",0
"Maine","ME","Solon",0,0,"null",0,"null",0
"Maine","ME","Somerset Cty Townships",0,0,"null",0,"null",0
"Maine","ME","South Bristol",0,0,"null",0,"null",0
"Maine","ME","South Thomaston",0,0,"null",0,"null",0
"Maine","ME","Stetson",0,0,"null",0,"null",0
"Maine","ME","Steuben",0,0,"null",0,"null",0
"Maine","ME","Stockton Springs",0,0,"null",0,"null",0
"Maine","ME","Stonington",0,0,"null",0,"null",0
"Maine","ME","Sullivan",0,0,"null",0,"null",0
"Maine","ME","Sumner",0,0,"null",0,"null",0
"Maine","ME","Surry",0,0,"null",0,"null",0
"Maine","ME","Swan's Island",0,0,"null",0,"null",0
"Maine","ME","Swanville",0,0,"null",0,"null",0
"Maine","ME","Sweden",0,0,"null",0,"null",0
"Maine","ME","Thorndike",0,0,"null",0,"null",0
"Maine","ME","Topsfield",0,0,"null",0,"null",0
"Maine","ME","Trenton",0,0,"null",0,"null",0
"Maine","ME","Troy",0,0,"null",0,"null",0
"Maine","ME","Turner",0,0,"null",0,"null",0
"Maine","ME","Upton",0,0,"null",0,"null",0
"Maine","ME","Vanceboro",0,0,"null",0,"null",0
"Maine","ME","Verona",0,0,"null",0,"null",0
"Maine","ME","Wade",0,0,"null",0,"null",0
"Maine","ME","Waldoboro",0,0,"null",0,"null",0
"Maine","ME","Wales",0,0,"null",0,"null",0
"Maine","ME","Wallagrass",0,0,"null",0,"null",0
"Maine","ME","Washburn",0,0,"null",0,"null",0
"Maine","ME","Waterboro",0,0,"null",0,"null",0
"Maine","ME","Waterford",0,0,"null",0,"null",0
"Maine","ME","Waterville",0,0,"null",0,"null",0
"Maine","ME","Webster Plt.",0,0,"null",0,"null",0
"Maine","ME","Wells",0,0,"null",0,"null",0
"Maine","ME","Wesley",0,0,"null",0,"null",0
"Maine","ME","West Bath",0,0,"null",0,"null",0
"Maine","ME","Westfield",0,0,"null",0,"null",0
"Maine","ME","Westport",0,0,"null",0,"null",0
"Maine","ME","Whitefield",0,0,"null",0,"null",0
"Maine","ME","Whiting",0,0,"null",0,"null",0
"Maine","ME","Willimantic",0,0,"null",0,"null",0
"Maine","ME","Windham",0,0,"null",0,"null",0
"Maine","ME","Winn",0,0,"null",0,"null",0
"Maine","ME","Woodstock",0,0,"null",0,"null",0
"Maine","ME","Woolwich",0,0,"null",0,"null",0
"Maine","ME","Moro Plt.",100,1,4.34783,21,91.3043,23
"Maine","ME","Glenwood Plt.",100,2,33.3333,4,66.6667,6
"Maine","ME","Magalloway Plt.",100,3,21.4286,10,71.4286,14
"Maine","ME","Dennistown Plt.",100,5,33.3333,9,60,15
"Maine","ME","Deblois",100,7,25.9259,20,74.0741,27
"Maine","ME","Drew Plt.",100,7,35,13,65,20
"Maine","ME","Osborn",100,9,22.5,31,77.5,40
"Maine","ME","Hersey",100,9,28.125,23,71.875,32
"Maine","ME","Bancroft",100,11,35.4839,20,64.5161,31
"Maine","ME","Kingsbury Plt.",100,11,57.8947,8,42.1053,19
"Maine","ME","Beddington",100,13,37.1429,21,60,35
"Maine","ME","Talmadge",100,13,40.625,19,59.375,32
"Maine","ME","Lincoln Plt.",100,14,51.8519,13,48.1481,27
"Maine","ME","Franklin Cty Townships",33.3333,14,58.3333,8,33.3333,24
"Maine","ME","Great Pond",100,15,42.8571,19,54.2857,35
"Maine","ME","Seboeis Plt.",100,16,61.5385,10,38.4615,26
"Maine","ME","Frye Island",100,17,30.3571,38,67.8571,56
"Maine","ME","Aurora",100,18,28.125,42,65.625,64
"Maine","ME","Macwahoc Plt.",100,18,39.1304,27,58.6957,46
"Maine","ME","Piscataquis Cty Townshps",33.3333,19,32.7586,38,65.5172,58
"Maine","ME","Westmanland",100,21,48.8372,21,48.8372,43
"Maine","ME","Frenchboro",100,21,52.5,15,37.5,40
"Maine","ME","Waite",100,22,37.931,33,56.8966,58
"Maine","ME","Haynesville",100,22,38.5965,35,61.4035,57
"Maine","ME","Maxfield",100,22,40.7407,32,59.2593,54
"Maine","ME","Crawford",100,23,36.5079,40,63.4921,63
"Maine","ME","Caratunk",100,23,45.098,28,54.902,51
"Maine","ME","The Forks Plt.",100,23,52.2727,21,47.7273,44
"Maine","ME","Cyr Plt.",100,23,53.4884,20,46.5116,43
"Maine","ME","Hammond",100,24,48.9796,25,51.0204,49
"Maine","ME","Reed Plt.",100,25,30.8642,55,67.9012,81
"Maine","ME","West Forks Plt.",100,25,53.1915,21,44.6809,47
"Maine","ME","Carroll Plt.",100,29,34.9398,52,62.6506,83
"Maine","ME","Pleasant Ridge Plt.",100,29,56.8627,22,43.1373,51
"Maine","ME","Moose River",100,33,29.7297,76,68.4685,111
"Maine","ME","Matinicus Isle Plt.",100,33,64.7059,18,35.2941,51
"Maine","ME","Amity",100,35,37.234,56,59.5745,94
"Maine","ME","Mount Chase",100,36,31.3043,76,66.087,115
"Maine","ME","Meddybemps",100,36,40.4494,50,56.1798,89
"Maine","ME","Bowerbank",100,36,42.8571,48,57.1429,84
"Maine","ME","Lakeville",100,37,46.25,41,51.25,80
"Maine","ME","Cary Plt.",100,39,35.7798,68,62.3853,109
"Maine","ME","Highland Plt.",100,39,36.7925,62,58.4906,106
"Maine","ME","Byron",100,39,49.3671,37,46.8354,79
"Maine","ME","Lake View Plt.",100,39,61.9048,24,38.0952,63
"Maine","ME","Beaver Cove",100,41,43.617,52,55.3191,94
"Maine","ME","Grand Lake Stream Plt",100,42,42,58,58,100
"Maine","ME","Coplin Plt.",100,42,50.6024,40,48.1928,83
"Maine","ME","Dyer Brook",100,43,33.3333,78,60.4651,129
"Maine","ME","Medford",100,48,35.8209,80,59.7015,134
"Maine","ME","Whitneyville",100,48,44.0367,56,51.3761,109
"Maine","ME","Isle Au Haut",100,48,84.2105,5,8.77193,57
"Maine","ME","Monhegan Plt.",100,49,89.0909,5,9.09091,55
"Maine","ME","Weston",100,50,38.1679,81,61.8321,131
"Maine","ME","Crystal",100,51,35.9155,86,60.5634,142
"Maine","ME","Springfield",100,52,33.5484,101,65.1613,155
"Maine","ME","Edinburg",100,52,55.3191,42,44.6809,94
"Maine","ME","Sandy River Plt.",100,52,60.4651,33,38.3721,86
"Maine","ME","Smyrna",100,55,44,67,53.6,125
"Maine","ME","Baring Plt.",100,56,52.8302,49,46.2264,106
"Maine","ME","Cooper",100,57,44.186,67,51.938,129
"Maine","ME","Merrill",100,62,48.4375,64,50,128
"Maine","ME","Woodville",100,62,49.6,61,48.8,125
"Maine","ME","Hamlin",100,62,63.9175,33,34.0206,97
"Maine","ME","Charlotte",100,64,37.8698,97,57.3964,169
"Maine","ME","Rangeley Plt.",100,64,44.4444,79,54.8611,144
"Maine","ME","Columbia",100,67,33.3333,126,62.6866,201
"Maine","ME","Gilead",100,68,59.1304,41,35.6522,115
"Maine","ME","Burlington",100,69,36.5079,115,60.8466,189
"Maine","ME","Waltham",100,69,36.8984,116,62.0321,187
"Maine","ME","Amherst",100,69,47.9167,70,48.6111,144
"Maine","ME","Lowell",100,71,36.7876,119,61.658,193
"Maine","ME","Stacyville",100,72,33.9623,135,63.6792,212
"Maine","ME","Atkinson",100,73,40.7821,103,57.5419,179
"Maine","ME","Castle Hill",100,76,38.7755,118,60.2041,196
"Maine","ME","Dennysville",100,77,49.0446,77,49.0446,157
"Maine","ME","Washington Cty Townships",66.6667,79,44.382,89,50,178
"Maine","ME","Winterville Plt.",100,79,58.9552,49,36.5672,134
"Maine","ME","Penobscot Cty Townships",28.5714,80,54.4218,65,44.2177,147
"Maine","ME","St. John Plt.",100,80,55.9441,56,39.1608,143
"Maine","ME","Wellington",100,80,64.5161,40,32.2581,124
"Maine","ME","Hanover",100,88,54.321,71,43.8272,162
"Maine","ME","Eastbrook",100,90,42.0561,116,54.2056,214
"Maine","ME","Masardis",100,90,58.0645,60,38.7097,155
"Maine","ME","Stoneham",100,90,58.0645,59,38.0645,155
"Maine","ME","Caswell",100,90,65.2174,45,32.6087,138
"Maine","ME","Stockholm",100,91,61.9048,53,36.0544,147
"Maine","ME","Roque Bluffs",100,92,59.7403,60,38.961,154
"Maine","ME","Ripley",100,93,40.2597,130,56.2771,231
"Maine","ME","Blaine",100,99,27.1233,258,70.6849,365
"Maine","ME","Ludlow",100,100,43.6681,126,55.0218,229
"Maine","ME","Cranberry Isles",100,102,68.4564,41,27.5168,149
"Maine","ME","Sorrento",100,104,54.1667,77,40.1042,192
"Maine","ME","Danforth",100,110,41.5094,150,56.6038,265
"Maine","ME","Bridgewater",100,111,38.2759,175,60.3448,290
"Maine","ME","Winter Harbor",100,112,40.8759,145,52.9197,274
"Maine","ME","Cutler",100,116,40.8451,163,57.3944,284
"Maine","ME","Chapman",100,119,48.374,96,39.0244,246
"Maine","ME","Columbia Falls",100,122,43.1095,148,52.2968,283
"Maine","ME","Stow",100,122,64.2105,63,33.1579,190
"Maine","ME","Portage Lake",100,125,51.8672,109,45.2282,241
"Maine","ME","Jackson",100,127,45.5197,137,49.1039,279
"Maine","ME","Avon",100,127,53.8136,105,44.4915,236
"Maine","ME","Newry",100,127,54.7414,100,43.1034,232
"Maine","ME","Alexander",100,131,45.4861,153,53.125,288
"Maine","ME","Long Island",100,132,66,60,30,200
"Maine","ME","Beals",100,134,48.3755,137,49.4585,277
"Maine","ME","Somerville",100,136,49.635,129,47.0803,274
"Maine","ME","Aroostook Cty Townships",80,136,49.8168,122,44.6886,273
"Maine","ME","Moscow",100,137,55.0201,110,44.1767,249
"Maine","ME","LaGrange",100,139,43.1677,178,55.2795,322
"Maine","ME","Carthage",100,139,56.7347,96,39.1837,245
"Maine","ME","Jonesboro",100,140,47.9452,146,50,292
"Maine","ME","Robbinston",100,143,48.8055,142,48.4642,293
"Maine","ME","Otis",100,144,35.122,265,64.6341,410
"Maine","ME","Oakfield",100,145,40.2778,202,56.1111,360
"Maine","ME","Linneus",100,151,34.2404,282,63.9456,441
"Maine","ME","Abbot",100,153,40.3694,216,56.9921,379
"Maine","ME","Weld",100,154,53.2872,123,42.5606,289
"Maine","ME","Knox",100,158,40,226,57.2152,395
"Maine","ME","Monticello",100,158,41.3613,218,57.0681,382
"Maine","ME","Lee",100,160,35.3201,291,64.2384,453
"Maine","ME","Oxford Cty Townships",33.3333,169,60.1423,94,33.452,281
"Maine","ME","Littleton",100,171,37.0933,274,59.436,461
"Maine","ME","Starks",100,171,53.9432,133,41.9558,317
"Maine","ME","St. Francis",100,172,68.8,76,30.4,250
"Maine","ME","Parkman",100,176,42.3077,227,54.5673,416
"Maine","ME","Mattawamkeag",100,176,49.2997,171,47.8992,357
"Maine","ME","Hodgdon",100,181,31.9224,377,66.4903,567
"Maine","ME","Harrington",100,181,39.8678,264,58.1498,454
"Maine","ME","New Sweden",100,182,52.4496,158,45.5331,347
"Maine","ME","Charleston",100,186,28.3969,454,69.313,655
"Maine","ME","Jackman",100,190,37.6984,291,57.7381,504
"Maine","ME","Eustis",100,191,51.2064,166,44.504,373
"Maine","ME","Princeton",100,196,42.4242,251,54.329,462
"Maine","ME","Harmony",100,196,43.5556,245,54.4444,450
"Maine","ME","Detroit",100,201,51.0152,185,46.9543,394
"Maine","ME","Pleasant Point Votng Dst",100,204,85.7143,29,12.1849,238
"Maine","ME","Vienna",100,205,58.4046,136,38.7464,351
"Maine","ME","Southport",100,207,48.0278,223,51.7401,431
"Maine","ME","Indian Township Vtng Dst",100,208,88.1356,25,10.5932,236
"Maine","ME","Freedom",100,215,54.8469,163,41.5816,392
"Maine","ME","Temple",100,216,68.5714,94,29.8413,315
"Maine","ME","Chebeague Island",100,216,72.973,71,23.9865,296
"Maine","ME","Sherman",100,218,36.2126,365,60.6312,602
"Maine","ME","Embden",100,218,45.1346,248,51.3458,483
"Maine","ME","Perry",100,219,48.8839,217,48.4375,448
"Maine","ME","Exeter",100,220,40.5904,312,57.5646,542
